"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Adair","Adair","1997","162","70","1","91","0.0811216825237857",2020-10-26
"Adams","Adams","838","81","41","0","40","0.0966587112171838",2020-10-26
"Allamakee","Allamakee","3352","366","256","8","102","0.109188544152745",2020-10-26
"Appanoose","Appanoose","3175","225","142","3","80","0.0708661417322835",2020-10-26
"Audubon","Audubon","1433","142","84","1","57","0.099092812281926",2020-10-26
"Benton","Benton","6832","583","331","2","250","0.0853337236533958",2020-10-26
"Black Hawk","Black Hawk","40928","5575","4422","98","1055","0.136214816262705",2020-10-26
"Boone","Boone","7486","717","512","9","196","0.0957787870691958",2020-10-26
"Bremer","Bremer","6283","672","491","9","172","0.10695527614197",2020-10-26
"Buchanan","Buchanan","5297","450","288","4","158","0.0849537474041911",2020-10-26
"Buena Vista","Buena Vista","10263","2255","1985","12","258","0.219721329046088",2020-10-26
"Butler","Butler","3910","378","332","2","44","0.0966751918158568",2020-10-26
"Calhoun","Calhoun","3072","307","238","4","65","0.0999348958333333",2020-10-26
"Carroll","Carroll","6982","1146","679","12","455","0.164136350615869",2020-10-26
"Cass","Cass","3574","390","269","3","118","0.109121432568551",2020-10-26
"Cedar","Cedar","4892","462","250","5","207","0.0944399018806214",2020-10-26
"Cerro Gordo","Cerro Gordo","13331","1363","1045","25","293","0.102242892506189",2020-10-26
"Cherokee","Cherokee","3325","402","257","2","143","0.120902255639098",2020-10-26
"Chickasaw","Chickasaw","2977","356","317","1","38","0.119583473295264",2020-10-26
"Clarke","Clarke","2738","349","259","3","87","0.127465303140979",2020-10-26
"Clay","Clay","4615","528","329","4","195","0.114409534127844",2020-10-26
"Clayton","Clayton","3850","421","316","3","102","0.109350649350649",2020-10-26
"Clinton","Clinton","11756","1486","1114","26","346","0.126403538618578",2020-10-26
"Crawford","Crawford","6007","1355","1085","14","256","0.225570168137173",2020-10-26
"Dallas","Dallas","30130","3445","2779","44","622","0.114337869233322",2020-10-26
"Davis","Davis","1601","176","125","4","47","0.109931292941911",2020-10-26
"Decatur","Decatur","1907","150","65","0","85","0.0786575773466177",2020-10-26
"Delaware","Delaware","4701","778","527","12","239","0.165496702829185",2020-10-26
"Des Moines","Des Moines","11559","1386","798","10","578","0.119906566311965",2020-10-26
"Dickinson","Dickinson","6177","735","523","7","205","0.118989800874211",2020-10-26
"Dubuque","Dubuque","35789","5197","3340","57","1800","0.145212216044036",2020-10-26
"Emmet","Emmet","2770","430","280","17","133","0.155234657039711",2020-10-26
"Fayette","Fayette","4927","375","229","4","142","0.0761112238684798",2020-10-26
"Floyd","Floyd","4417","435","386","11","38","0.0984831333484265",2020-10-26
"Franklin","Franklin","2831","380","340","18","22","0.134228187919463",2020-10-26
"Fremont","Fremont","1548","202","121","1","80","0.130490956072351",2020-10-26
"Greene","Greene","2490","186","107","0","79","0.0746987951807229",2020-10-26
"Grundy","Grundy","3241","307","225","5","77","0.0947238506633755",2020-10-26
"Guthrie","Guthrie","3217","391","245","15","131","0.121541809138949",2020-10-26
"Hamilton","Hamilton","4300","469","412","4","53","0.10906976744186",2020-10-26
"Hancock","Hancock","3063","317","245","4","68","0.103493307215149",2020-10-26
"Hardin","Hardin","4613","475","304","7","164","0.102969867765012",2020-10-26
"Harrison","Harrison","3708","653","268","11","374","0.176105717367853",2020-10-26
"Henry","Henry","6171","1056","763","5","288","0.171122994652406",2020-10-26
"Howard","Howard","2444","269","182","9","78","0.110065466448445",2020-10-26
"Humboldt","Humboldt","2765","323","241","3","79","0.116817359855335",2020-10-26
"Ida","Ida","1813","192","127","2","63","0.105901820187534",2020-10-26
"Iowa","Iowa","4680","406","213","9","184","0.0867521367521367",2020-10-26
"Jackson","Jackson","4912","630","357","3","270","0.128257328990228",2020-10-26
"Jasper","Jasper","9587","1096","838","34","224","0.114321477000104",2020-10-26
"Jefferson","Jefferson","3486","238","137","1","100","0.0682730923694779",2020-10-26
"Johnson","Johnson","45998","5849","5136","30","683","0.127157702508805",2020-10-26
"Jones","Jones","4832","444","283","4","157","0.091887417218543",2020-10-26
